Arnd Bergmann,2009,2009-02,include,88
Nick Piggin,2016,2016-03,...,20
Nick Piggin,2012,2012-04,drivers,54
Red Hat,2011,2011-11,net,36
The Linux Kernel Archives,2014,2014-05,include,45
Samsung Electronics,2016,2016-06,fs,29
Nick Piggin,2008,2008-02,fs,24
Huawei Technologies,2006,2006-03,mm,31
Arnd Bergmann,2018,2018-06,kernel,10
SUSE Linux,2013,2013-09,sound,5
Intel,2022,2022-04,mm,7
Nick Piggin,2007,2007-09,net,3
Linux Foundation,2008,2008-04,drivers,35
Samsung Electronics,2015,2015-02,MAINTAINERS,2
Oracle,2006,2006-01,fs,29
Nick Piggin,2012,2012-02,fs,83
Huawei Technologies,2012,2012-03,kernel,5
Linaro,2015,2015-08,Documentation,12
Linaro,2015,2015-08,include,26
Oracle,2014,2014-11,drivers,43
Jack Cox,2012,2012-09,drivers,1
Huawei Technologies,2011,2011-11,drivers,13
Huawei Technologies,2015,2015-02,drivers,29
Linaro,2016,2016-09,tools,42
Samsung Electronics,2018,2018-12,arch,13
Linux Foundation,2012,2012-11,drivers,4
The Linux Kernel Archives,2022,2022-08,scripts,20
Intel,2016,2016-06,...,35
The Linux Kernel Archives,2017,2017-08,include,23
Samsung Electronics,2020,2020-05,drivers,64
Alibaba,2007,2007-10,drivers,76
Huawei Technologies,2007,2007-03,sound,4
Linaro,2007,2007-02,arch,69
Sony,2008,2008-07,arch,4
Linux Foundation,2010,2010-05,kernel,4
Sony,2011,2011-11,drivers,9
Oracle,2020,2020-07,include,24
SUSE Linux,2013,2013-02,security,39
SUSE Linux,2012,2012-05,sound,64
Nick Piggin,2012,2012-03,fs,33
Oracle,2015,2015-02,arch,18
amd.com,2011,2011-01,drivers,57
Linaro,2012,2012-11,kernel,8
amd.com,2011,2011-02,arch,76
Huawei Technologies,2007,2007-02,drivers,73
The Linux Kernel Archives,2022,2022-10,include,9
Red Hat,2010,2010-04,mm,11
Red Hat,2018,2018-01,include,80
SUSE Linux,2009,2009-05,include,13
Intel,2009,2009-10,sound,14
Sebastian Radtke,2011,2011-08,drivers,8
Sony,2014,2014-06,drivers,34
Jason A. Donenfeld,2022,2022-10,Documentation,1
Jason A. Donenfeld,2022,2022-10,arch,24
Jason A. Donenfeld,2022,2022-10,drivers,74
Jason A. Donenfeld,2022,2022-10,...,3
Jason A. Donenfeld,2022,2022-10,fs,26
Jason A. Donenfeld,2022,2022-10,include,8
Jason A. Donenfeld,2022,2022-10,kernel,9
Jason A. Donenfeld,2022,2022-10,lib,22
Jason A. Donenfeld,2022,2022-10,mm,4
Jason A. Donenfeld,2022,2022-10,net,51
Linaro,2012,2012-03,Documentation,10
Red Hat,2008,2008-07,MAINTAINERS,5
Red Hat,2016,2016-04,samples,12
Red Hat,2013,2013-08,Documentation,17
Red Hat,2021,2021-07,net,146
SUSE Linux,2016,2016-08,fs,15
Proton Technologies,2014,2014-12,mm,5
Red Hat,2017,2017-08,tools,118
The Linux Kernel Archives,2022,2022-06,kernel,75
Nick Piggin,2020,2020-08,mm,45
The Linux Kernel Archives,2012,2012-11,include,25
Mellanox Technologies,2011,2011-04,drivers,23
Mellanox Technologies,2011,2011-04,include,13
Samsung Electronics,2010,2010-12,include,37
SUSE Linux,2008,2008-03,fs,7
Intel,2010,2010-05,include,94
Linux Foundation,2015,2015-08,tools,1
amd.com,2013,2013-03,MAINTAINERS,1
Red Hat,2012,2012-07,sound,3
Arnd Bergmann,2019,2019-01,arch,89
Red Hat,2021,2021-11,...,19
The Linux Kernel Archives,2012,2012-12,tools,37
Red Hat,2022,2022-02,...,15
Mellanox Technologies,2020,2020-01,mm,7
SUSE Linux,2006,2006-07,net,27
Linaro,2020,2020-03,block,6
Oracle,2021,2021-07,sound,7
Broadcom,2005,2005-11,drivers,12
SUSE Linux,2007,2007-09,include,34
Sony,2019,2019-08,Documentation,7
The Linux Kernel Archives,2007,2007-11,drivers,79
Linaro,2016,2016-01,...,30
Linaro,2017,2017-10,virt,22
Linaro,2012,2012-01,kernel,53
Broadcom,2017,2017-09,drivers,75
Linux Foundation,2018,2018-04,drivers,2
amd.com,2009,2009-05,Documentation,4
Intel,2021,2021-10,...,34
Oracle,2012,2012-04,fs,16
The Linux Kernel Archives,2018,2018-04,tools,30
Huawei Technologies,2016,2016-02,include,17
Linux Foundation,2008,2008-05,Makefile,4
Red Hat,2013,2013-07,include,53
Intel,2015,2015-12,block,9
Mellanox Technologies,2020,2020-01,...,73
Linaro,2016,2016-04,...,16
Nick Piggin,2015,2015-11,MAINTAINERS,1
Red Hat,2014,2014-09,net,75
Intel,2011,2011-06,...,20
Broadcom,2014,2014-11,drivers,22
Red Hat,2008,2008-09,Documentation,7
Intel,2018,2018-07,kernel,17
Red Hat,2018,2018-11,init,6
David M. Loft,2009,2009-01,include,7
Red Hat,2020,2020-03,security,15
Arnd Bergmann,2012,2012-04,arch,90
SUSE Linux,2018,2018-05,...,61
The Linux Kernel Archives,2021,2021-01,...,211
The Linux Kernel Archives,2011,2011-02,mm,12
David M. Loft,2011,2011-04,include,41
Red Hat,2022,2022-08,fs,156
Huawei Technologies,2019,2019-09,virt,1
Huawei Technologies,2013,2013-04,kernel,25
amd.com,2021,2021-09,arch,67
SUSE Linux,2012,2012-05,mm,11
amd.com,2007,2007-02,include,12
Texas Instruments,2012,2012-04,lib,3
Oracle,2020,2020-01,arch,7
The Linux Kernel Archives,2008,2008-11,sound,157
Huawei Technologies,2016,2016-01,include,4
SUSE Linux,2015,2015-05,sound,79
Oracle,2010,2010-08,net,12
Intel,2013,2013-07,MAINTAINERS,7
Huawei Technologies,2018,2018-06,include,6
Linux Foundation,2016,2016-09,drivers,17
Red Hat,2021,2021-07,security,2
Nick Piggin,2008,2008-06,firmware,18
Oracle,2015,2015-01,...,2
The Linux Kernel Archives,2017,2017-01,kernel,23
Arnd Bergmann,2019,2019-10,include,12
Arnd Bergmann,2019,2019-10,kernel,11
Mellanox Technologies,2014,2014-08,block,1
Linaro,2017,2017-06,block,4
Linux Foundation,2007,2007-05,drivers,54
amd.com,2019,2019-01,...,81
Intel,2019,2019-07,fs,23
Intel,2018,2018-01,kernel,59
Sony,2022,2022-01,drivers,12
Red Hat,2010,2010-01,scripts,8
Linaro,2011,2011-04,include,12
The Linux Kernel Archives,2014,2014-08,drivers,84
Linux Foundation,2008,2008-02,drivers,37
Intel,2017,2017-04,samples,8
Red Hat,2015,2015-04,kernel,23
Intel,2013,2013-03,tools,8
Linux Foundation,2010,2010-08,fs,9
Linux Foundation,2010,2010-08,include,8
SUSE Linux,2008,2008-06,fs,16
SUSE Linux,2022,2022-03,drivers,65
amd.com,2009,2009-10,include,13
Intel,2007,2007-12,include,82
The Linux Kernel Archives,2008,2008-07,CREDITS,1
The Linux Kernel Archives,2008,2008-07,MAINTAINERS,2
The Linux Kernel Archives,2008,2008-07,sound,27
SUSE Linux,2017,2017-06,kernel,3
Red Hat,2022,2022-07,Documentation,13
Texas Instruments,2018,2018-04,sound,6
Intel,2010,2010-07,Makefile,3
Intel,2010,2010-07,lib,2
Samsung Electronics,2015,2015-02,include,55
SYSGO,2008,2008-03,include,28
SYSGO,2008,2008-03,net,81
Intel,2017,2017-02,...,881
Huawei Technologies,2006,2006-03,net,40
Linaro,2007,2007-10,arch,107
Broadcom,2009,2009-07,drivers,41
Red Hat,2015,2015-12,sound,5
Samsung Electronics,2012,2012-02,Documentation,6
Huawei Technologies,2011,2011-05,drivers,13
Huawei Technologies,2011,2011-05,include,2
SUSE Linux,2006,2006-07,scripts,42
SUSE Linux,2006,2006-07,usr,1
Texas Instruments,2006,2006-12,drivers,18
The Linux Kernel Archives,2015,2015-03,tools,62
Linaro,2014,2014-11,kernel,50
amd.com,2008,2008-02,fs,2
Red Hat,2015,2015-04,net,57
Linaro,2018,2018-09,tools,15
Texas Instruments,2018,2018-09,MAINTAINERS,2
amd.com,2011,2011-08,drivers,62
Technical University of Berlin,2016,2016-12,arch,35
Red Hat,2005,2005-05,arch,73
Huawei Technologies,2021,2021-06,arch,56
SUSE Linux,2022,2022-02,arch,89
Intel,2015,2015-09,fs,31
Oracle,2015,2015-04,fs,30
The Linux Kernel Archives,2014,2014-03,block,3
The Linux Kernel Archives,2014,2014-03,mm,2
The Linux Kernel Archives,2014,2014-03,net,18
The Linux Kernel Archives,2014,2014-03,security,1
Intel,2015,2015-06,net,126
Huawei Technologies,2009,2009-02,arch,26
Jason A. Donenfeld,2014,2014-09,Makefile,4
Oracle,2009,2009-04,fs,76
Nick Piggin,2021,2021-12,tools,7
Huawei Technologies,2010,2010-09,fs,3
Linaro,2015,2015-10,arch,71
SUSE Linux,2017,2017-03,include,11
The Linux Kernel Archives,2013,2013-05,Makefile,1
The Linux Kernel Archives,2012,2012-10,sound,40
Proton Technologies,2013,2013-11,arch,12
Broadcom,2011,2011-09,drivers,477
Red Hat,2018,2018-10,sound,4
Sony,2017,2017-07,Documentation,6
Samsung Electronics,2012,2012-01,drivers,96
amd.com,2017,2017-08,fs,31
Nick Piggin,2015,2015-09,arch,34
The Linux Kernel Archives,2020,2020-09,block,40
Linaro,2011,2011-12,include,17
SUSE Linux,2013,2013-10,mm,40
Red Hat,2011,2011-03,kernel,65
Samsung Electronics,2015,2015-10,include,54
Broadcom,2017,2017-11,include,23
Linux Foundation,2010,2010-05,fs,50
The Linux Kernel Archives,2011,2011-07,drivers,143
Red Hat,2013,2013-11,include,48
Red Hat,2013,2013-11,net,38
Texas Instruments,2017,2017-04,MAINTAINERS,4
Huawei Technologies,2006,2006-09,kernel,22
Linaro,2015,2015-06,sound,15
The Linux Kernel Archives,2005,2005-04,drivers,51
Metanate,2021,2021-10,Documentation,3
The Linux Kernel Archives,2022,2022-02,Documentation,62
SUSE Linux,2009,2009-05,Documentation,5
Oracle,2017,2017-04,net,106
Linux Foundation,2009,2009-07,Makefile,5
Intel,2020,2020-06,tools,36
Oracle,2014,2014-04,drivers,52
amd.com,2014,2014-06,drivers,147
Oracle,2014,2014-11,include,7
Intel,2014,2014-03,net,78
Oracle,2011,2011-11,Documentation,1
Oracle,2011,2011-11,arch,93
Intel,2014,2014-11,sound,47
amd.com,2019,2019-03,net,4
Texas Instruments,2010,2010-07,...,224
Oracle,2018,2018-04,arch,56
Sony,2019,2019-09,tools,5
Nick Piggin,2009,2009-01,drivers,53
Linaro,2016,2016-05,...,9
Linaro,2015,2015-10,include,35
Proton Technologies,2013,2013-09,include,4
Proton Technologies,2013,2013-09,mm,12
Nick Piggin,2018,2018-04,arch,19
Huawei Technologies,2005,2005-06,drivers,91
Netronome Systems,2010,2010-07,net,1
Sony,2008,2008-11,drivers,15
Hammerspace,2021,2021-06,fs,10
Red Hat,2009,2009-07,scripts,3
Linaro,2011,2011-01,init,1
Linaro,2011,2011-01,kernel,11
Red Hat,2011,2011-04,kernel,47
Red Hat,2017,2017-08,net,160
Mellanox Technologies,2007,2007-12,arch,14
Mellanox Technologies,2007,2007-12,{drivers => arch,18
Intel,2013,2013-03,fs,12
SYSGO,2013,2013-10,drivers,9
The Linux Kernel Archives,2015,2015-12,tools,81
Red Hat,2007,2007-11,...,13
Texas Instruments,2020,2020-02,...,6
Texas Instruments,2020,2020-02,arch,42
SUSE Linux,2005,2005-12,drivers,129
Linaro,2017,2017-07,block,6
Oracle,2014,2014-01,net,2
Alibaba,2020,2020-02,arch,17
Huawei Technologies,2020,2020-07,kernel,6
Sebastian Radtke,2007,2007-05,drivers,19
Samsung Electronics,2014,2014-11,arch,87
Texas Instruments,2014,2014-03,...,10
Red Hat,2013,2013-06,arch,67
Huawei Technologies,2010,2010-01,arch,19
Huawei Technologies,2010,2010-01,drivers,99
Intel,2006,2006-10,kernel,13
Sony,2012,2012-12,drivers,3
Texas Instruments,2009,2009-05,sound,12
Technical University of Berlin,2016,2016-02,arch,5
Intel,2006,2006-11,arch,130
Samsung Electronics,2013,2013-06,fs,42
Nick Piggin,2020,2020-08,include,56
Linaro,2011,2011-01,arch,72
Samsung Electronics,2017,2017-08,Documentation,3
Samsung Electronics,2017,2017-08,tools,34
Nick Piggin,2015,2015-07,arch,22
Nick Piggin,2011,2011-07,include,3
Red Hat,2007,2007-10,sound,6
Oracle,2016,2016-03,arch,15
David M. Loft,2006,2006-03,arch,103
Intel,2009,2009-08,init,1
amd.com,2016,2016-09,...,14
Intel,2006,2006-08,fs,10
SUSE Linux,2014,2014-09,include,14
SUSE Linux,2014,2014-09,sound,60
Samsung Electronics,2013,2013-02,include,30
Linaro,2015,2015-10,kernel,18
Samsung Electronics,2015,2015-01,sound,19
Red Hat,2021,2021-04,Documentation,13
Broadcom,2018,2018-08,tools,4
amd.com,2008,2008-08,drivers,83
Samsung Electronics,2013,2013-08,include,26
amd.com,2010,2010-01,drivers,156
Linux Foundation,2008,2008-01,net,54
Intel,2012,2012-11,Documentation,12
SUSE Linux,2018,2018-01,arch,55
Nick Piggin,2008,2008-12,drivers,42
The Linux Kernel Archives,2017,2017-06,include,35
The Linux Kernel Archives,2017,2017-06,kernel,26
Huawei Technologies,2016,2016-10,fs,34
Broadcom,2018,2018-02,tools,4
Mellanox Technologies,2020,2020-08,...,47
Nick Piggin,2012,2012-05,arch,14
SUSE Linux,2007,2007-01,sound,83
Texas Instruments,2011,2011-12,...,8
Nick Piggin,2006,2006-07,fs,1
Proton Technologies,2015,2015-08,drivers,5
amd.com,2017,2017-12,net,35
Oracle,2020,2020-03,Documentation,1
amd.com,2013,2013-09,drivers,142
Oracle,2015,2015-12,net,23
Intel,2021,2021-11,...,49
Intel,2009,2009-09,net,38
Samsung Electronics,2017,2017-12,Documentation,36
SUSE Linux,2013,2013-07,arch,194
Linux Foundation,2012,2012-02,arch,61
Samsung Electronics,2008,2008-07,net,4
Intel,2011,2011-08,fs,22
amd.com,2022,2022-02,include,39
Linaro,2018,2018-07,Documentation,25
Mellanox Technologies,2013,2013-02,net,43
Intel,2014,2014-04,mm,22
Sony,2012,2012-06,arch,21
Red Hat,2012,2012-03,tools,74
Intel,2022,2022-09,io_uring,7
The Linux Kernel Archives,2009,2009-01,drivers,61
Mellanox Technologies,2018,2018-08,...,57
Intel,2005,2005-07,fs,19
Intel,2018,2018-01,tools,106
SUSE Linux,2022,2022-09,arch,94
Mellanox Technologies,2017,2017-04,net,18
Linaro,2008,2008-04,arch,134
Intel,2012,2012-09,crypto,5
The Linux Kernel Archives,2016,2016-04,fs,52
Intel,2018,2018-08,kernel,18
Sony,2011,2011-12,drivers,14
Arnd Bergmann,2011,2011-10,sound,6
Huawei Technologies,2013,2013-07,include,28
Linaro,2011,2011-07,Documentation,13
Intel,2020,2020-06,lib,10
Samsung Electronics,2017,2017-05,fs,13
Proton Technologies,2015,2015-05,kernel,1
Texas Instruments,2013,2013-07,...,25
Alibaba,2022,2022-03,arch,47
Nick Piggin,2020,2020-03,lib,6
Oracle,2013,2013-04,arch,50
Nick Piggin,2009,2009-02,fs,3
The Linux Kernel Archives,2019,2019-07,"...el,ixp4xx-queue-manager.yaml => intel,ixp4xx-ahb-queue-manager.yaml}",1
SUSE Linux,2017,2017-04,include,19
Red Hat,2014,2014-03,kernel,19
Texas Instruments,2018,2018-06,kernel,11
Linaro,2022,2022-04,...,72
SUSE Linux,2019,2019-10,kernel,7
Arnd Bergmann,2021,2021-07,Documentation,5
Arnd Bergmann,2021,2021-07,net,44
Texas Instruments,2019,2019-05,arch,26
Red Hat,2009,2009-04,arch,528
Intel,2022,2022-06,...,196
Red Hat,2019,2019-01,fs,97
Red Hat,2008,2008-08,sound,5
Red Hat,2021,2021-10,kernel,26
Sony,2020,2020-12,Documentation,3
The Linux Kernel Archives,2022,2022-03,MAINTAINERS,36
Samsung Electronics,2022,2022-05,drivers,32
Nick Piggin,2017,2017-02,kernel,10
Arnd Bergmann,2017,2017-05,drivers,102
The Linux Kernel Archives,2014,2014-02,Documentation,9
The Linux Kernel Archives,2014,2014-02,drivers,50
Oracle,2007,2007-07,MAINTAINERS,1
Arnd Bergmann,2021,2021-08,arch,29
SUSE Linux,2008,2008-06,mm,3
Broadcom,2016,2016-07,arch,7
Mellanox Technologies,2016,2016-01,...,9
Linaro,2021,2021-03,tools,22
Texas Instruments,2014,2014-08,include,11
Texas Instruments,2014,2014-08,sound,7
Linux Foundation,2013,2013-09,include,21
C-SKY Microsystems,2019,2019-04,arch,39
Arnd Bergmann,2021,2021-07,...,8
Linaro,2005,2005-11,include,33
Linaro,2022,2022-05,tools,10
Red Hat,2012,2012-12,mm,57
The Linux Kernel Archives,2016,2016-03,drivers,120
Nick Piggin,2020,2020-11,arch,33
Intel,2013,2013-11,net,164
amd.com,2019,2019-01,include,15
Mellanox Technologies,2022,2022-08,net,10
Linux Foundation,2017,2017-09,...,1
Linux Foundation,2017,2017-09,drivers,3
SUSE Linux,2006,2006-07,block,45
Oracle,2019,2019-10,include,13
Oracle,2019,2019-10,net,55
SUSE Linux,2006,2006-08,security,1
Sony,2013,2013-07,Documentation,3
amd.com,2008,2008-05,include,19
Linux Foundation,2007,2007-08,fs,4
amd.com,2010,2010-02,arch,100
Oracle,2012,2012-02,fs,17
The Linux Kernel Archives,2019,2019-07,kernel,19
Texas Instruments,2011,2011-03,include,11
The Linux Kernel Archives,2005,2005-06,fs,18
The Linux Kernel Archives,2010,2010-10,arch,85
The Linux Kernel Archives,2010,2010-10,drivers,92
The Linux Kernel Archives,2010,2010-10,include,29
Sony,2021,2021-10,arch,10
The Linux Kernel Archives,2019,2019-02,kernel,19
Samsung Electronics,2012,2012-10,net,8
SUSE Linux,2017,2017-01,Documentation,3
Huawei Technologies,2013,2013-10,kernel,5
Linaro,2020,2020-11,tools,53
Samsung Electronics,2013,2013-11,net,6
Linaro,2015,2015-09,Documentation,12
Linux Foundation,2008,2008-06,net,7
Broadcom,2020,2020-07,tools,17
Broadcom,2020,2020-07,...,8
Huawei Technologies,2021,2021-06,mm,42
Intel,2017,2017-08,tools,116
SUSE Linux,2021,2021-02,arch,33
The Linux Kernel Archives,2016,2016-06,Documentation,18
The Linux Kernel Archives,2016,2016-06,scripts,8
Oracle,2016,2016-11,tools,35
Mellanox Technologies,2021,2021-10,...,108
Intel,2015,2015-07,Documentation,25
Red Hat,2017,2017-12,tools,42
Linaro,2014,2014-03,kernel,38
Linaro,2019,2019-02,kernel,16
Red Hat,2013,2013-11,kernel,54
Huawei Technologies,2007,2007-07,include,30
Intel,2010,2010-03,security,1
Intel,2019,2019-03,scripts,4
Linux Foundation,2010,2010-12,drivers,18
Sebastian Radtke,2014,2014-04,drivers,1
The Linux Kernel Archives,2019,2019-02,tools,111
Red Hat,2012,2012-10,lib,5
Intel,2016,2016-02,net,48
Intel,2019,2019-06,net,31
Intel,2019,2019-06,sound,121
Linaro,2005,2005-12,drivers,1
Red Hat,2021,2021-07,block,10
Huawei Technologies,2022,2022-07,security,1
Red Hat,2012,2012-03,block,5
Vyatta,2009,2009-04,include,1
Red Hat,2016,2016-07,virt,11
Mellanox Technologies,2022,2022-04,include,46
The Linux Kernel Archives,2014,2014-09,Documentation,4
The Linux Kernel Archives,2014,2014-09,fs,109
Alibaba,2022,2022-04,include,12
The Linux Kernel Archives,2019,2019-12,block,1
Arnd Bergmann,2017,2017-11,drivers,139
Red Hat,2009,2009-03,init,2
David M. Loft,2010,2010-10,include,18
David M. Loft,2010,2010-10,net,8
Intel,2011,2011-12,fs,51
Intel,2009,2009-11,mm,6
Red Hat,2018,2018-06,Documentation,18
Mellanox Technologies,2007,2007-12,fs,2
Samsung Electronics,2014,2014-03,include,14
David M. Loft,2007,2007-05,net,28
SUSE Linux,2016,2016-08,arch,70
The Linux Kernel Archives,2018,2018-10,tools,27
Jason A. Donenfeld,2017,2017-06,drivers,50
Broadcom,2020,2020-04,drivers,41
Huawei Technologies,2020,2020-03,net,6
SUSE Linux,2020,2020-10,drivers,92
Intel,2019,2019-12,net,65
Samsung Electronics,2016,2016-04,...,5
Linaro,2013,2013-12,include,55
Red Hat,2014,2014-06,mm,12
Nick Piggin,2015,2015-08,arch,5
Mellanox Technologies,2009,2009-01,drivers,58
Intel,2008,2008-04,Documentation,29
Oracle,2006,2006-11,drivers,37
The Linux Kernel Archives,2020,2020-12,Documentation,65
Linaro,2006,2006-01,kernel,2
Oracle,2014,2014-12,include,9
Oracle,2014,2014-12,kernel,7
The Linux Kernel Archives,2014,2014-07,drivers,74
Intel,2021,2021-06,block,20
Intel,2021,2021-06,fs,40
David M. Loft,2015,2015-04,include,26
David M. Loft,2015,2015-04,net,115
amd.com,2006,2006-12,mm,2
The Linux Kernel Archives,2021,2021-12,Makefile,4
The Linux Kernel Archives,2021,2021-12,certs,9
The Linux Kernel Archives,2021,2021-12,init,1
The Linux Kernel Archives,2021,2021-12,net,51
The Linux Kernel Archives,2021,2021-12,scripts,14
The Linux Kernel Archives,2021,2021-12,usr,2
The Linux Kernel Archives,2015,2015-01,include,9
Intel,2014,2014-11,tools,40
Red Hat,2014,2014-10,tools,110
Linaro,2017,2017-01,...,36
Linaro,2014,2014-02,...,121
Linaro,2014,2014-02,scripts,5
Alibaba,2022,2022-03,drivers,24
Intel,2013,2013-11,arch,123
Huawei Technologies,2017,2017-07,drivers,17
Sony,2019,2019-08,drivers,51
Oracle,2006,2006-11,fs,18
Intel,2010,2010-05,kernel,36
Huawei Technologies,2014,2014-09,drivers,41
Alibaba,2022,2022-01,drivers,18
Red Hat,2016,2016-05,virt,3
The Linux Kernel Archives,2021,2021-02,mm,2
Huawei Technologies,2006,2006-01,arch,123
The Linux Kernel Archives,2011,2011-12,mm,16
Huawei Technologies,2019,2019-06,kernel,6
Intel,2014,2014-12,net,115
Oracle,2018,2018-02,fs,45
Oracle,2012,2012-03,drivers,71
Linux Foundation,2010,2010-03,include,12
Huawei Technologies,2012,2012-07,arch,30
Sony,2017,2017-11,Documentation,5
The Linux Kernel Archives,2022,2022-03,mm,55
Red Hat,2017,2017-12,block,7
Texas Instruments,2015,2015-05,net,10
Intel,2016,2016-01,block,13
Arnd Bergmann,2016,2016-06,drivers,94
Red Hat,2014,2014-09,sound,13
SUSE Linux,2019,2019-12,security,3
Arnd Bergmann,2018,2018-01,tools,1
Huawei Technologies,2020,2020-06,arch,9
Huawei Technologies,2021,2021-04,tools,16
Intel,2013,2013-11,security,12
Nick Piggin,2017,2017-09,block,2
SUSE Linux,2007,2007-12,include,47
Huawei Technologies,2015,2015-01,drivers,42
Red Hat,2020,2020-10,include,80
Intel,2020,2020-12,arch,179
Mellanox Technologies,2016,2016-12,include,24
Mellanox Technologies,2009,2009-09,kernel,24
Linaro,2017,2017-03,include,32
Linaro,2017,2017-03,init,4
Red Hat,2012,2012-08,sound,2
Broadcom,2007,2007-06,drivers,6
Texas Instruments,2021,2021-01,include,27
Linaro,2015,2015-12,virt,58
Nick Piggin,2021,2021-09,mm,5
Huawei Technologies,2014,2014-09,net,7
Mellanox Technologies,2019,2019-12,arch,1
Nick Piggin,2011,2011-03,block,4
Alibaba,2020,2020-04,kernel,6
The Linux Kernel Archives,2005,2005-08,include,11
Sony,2008,2008-12,arch,54
Nick Piggin,2021,2021-04,include,35
Red Hat,2008,2008-04,MAINTAINERS,3
Huawei Technologies,2019,2019-01,include,7
Oracle,2007,2007-06,fs,343
Huawei Technologies,2016,2016-06,drivers,81
Linux Foundation,2015,2015-10,arch,21
Intel,2009,2009-06,scripts,1
Linaro,2014,2014-01,kernel,61
Samsung Electronics,2011,2011-09,include,17
Huawei Technologies,2021,2021-10,block,48
Red Hat,2019,2019-08,security,35
The Linux Kernel Archives,2016,2016-05,mm,43
Intel,2022,2022-01,fs,11
Red Hat,2012,2012-06,kernel,51
Huawei Technologies,2018,2018-03,fs,43
Sony,2015,2015-02,drivers,36
amd.com,2011,2011-12,arch,34
Huawei Technologies,2007,2007-08,kernel,8
Red Hat,2011,2011-03,arch,599
Linaro,2012,2012-05,sound,9
Broadcom,2015,2015-06,drivers,54
Red Hat,2019,2019-10,Documentation,12
Red Hat,2007,2007-08,include,76
Proton Technologies,2022,2022-06,sound,9
SUSE Linux,2015,2015-03,fs,12
Alibaba,2021,2021-01,arch,49
Red Hat,2007,2007-09,kernel,10
Huawei Technologies,2019,2019-02,include,11
Huawei Technologies,2019,2019-02,security,7
Red Hat,2022,2022-07,...,9
Texas Instruments,2015,2015-05,arch,16
David M. Loft,2017,2017-05,tools,16
Oracle,2011,2011-09,mm,5
Huawei Technologies,2009,2009-09,include,15
Huawei Technologies,2009,2009-09,kernel,11
SUSE Linux,2021,2021-03,block,3
SUSE Linux,2021,2021-03,include,3
Mellanox Technologies,2010,2010-05,net,2
Arnd Bergmann,2016,2016-02,lib,4
SUSE Linux,2016,2016-04,tools,16
SUSE Linux,2016,2016-04,...,1
Nick Piggin,2021,2021-03,drivers,15
Samsung Electronics,2022,2022-07,Documentation,6
Samsung Electronics,2022,2022-07,drivers,32
Intel,2008,2008-08,Documentation,6
The Linux Kernel Archives,2007,2007-10,kernel,13
Samsung Electronics,2017,2017-07,include,13
Nick Piggin,2014,2014-01,kernel,20
Intel,2017,2017-04,fs,24
amd.com,2021,2021-12,arch,39
Huawei Technologies,2022,2022-03,mm,44
Red Hat,2022,2022-10,fs,22
The Linux Kernel Archives,2019,2019-12,fs,95
Huawei Technologies,2017,2017-02,Documentation,5
amd.com,2019,2019-10,tools,10
The Linux Kernel Archives,2021,2021-09,MAINTAINERS,15
Broadcom,2012,2012-11,net,4
amd.com,2021,2021-02,arch,42
Broadcom,2013,2013-07,drivers,47
Intel,2007,2007-11,Documentation,6
The Linux Kernel Archives,2013,2013-04,tools,28
SUSE Linux,2013,2013-07,mm,26
The Linux Kernel Archives,2011,2011-07,arch,71
The Linux Kernel Archives,2022,2022-09,scripts,28
Red Hat,2017,2017-07,security,6
Oracle,2016,2016-05,arch,21
Oracle,2016,2016-05,virt,9
Linaro,2010,2010-09,drivers,338
Oracle,2016,2016-03,include,11
Oracle,2016,2016-03,net,97
The Linux Kernel Archives,2016,2016-10,...,3
Nick Piggin,2019,2019-05,arch,28
amd.com,2012,2012-06,sound,10
Intel,2014,2014-07,...,13
Hammerspace,2019,2019-08,net,4
Oracle,2018,2018-05,ipc,2
The Linux Kernel Archives,2014,2014-10,arch,65
The Linux Kernel Archives,2022,2022-02,net,21
Synaptics,2020,2020-09,drivers,4
SUSE Linux,2008,2008-03,Documentation,5
Alibaba,2006,2006-10,arch,21
Linaro,2009,2009-06,drivers,26
Red Hat,2018,2018-09,...,77
amd.com,2011,2011-09,include,14
Nick Piggin,2006,2006-10,include,8
Texas Instruments,2019,2019-06,arch,29
Intel,2022,2022-03,arch,130
Linux Foundation,2009,2009-08,kernel,4
Mellanox Technologies,2021,2021-06,net,27
Broadcom,2020,2020-01,Documentation,2
SUSE Linux,2006,2006-06,sound,84
Red Hat,2019,2019-10,kernel,33
Linux Foundation,2008,2008-12,drivers,28
Linux Foundation,2008,2008-12,include,7
Nick Piggin,2022,2022-06,lib,1
Broadcom,2021,2021-01,drivers,116
SUSE Linux,2018,2018-08,sound,61
Texas Instruments,2016,2016-01,include,7
SUSE Linux,2005,2005-05,include,40
Intel,2016,2016-05,scripts,32
Mellanox Technologies,2020,2020-09,tools,8
Linaro,2014,2014-09,include,28
The Linux Kernel Archives,2006,2006-01,fs,29
Intel,2013,2013-08,sound,8
amd.com,2014,2014-12,arch,13
Texas Instruments,2019,2019-01,drivers,127
SUSE Linux,2017,2017-02,arch,62
The Linux Kernel Archives,2020,2020-01,fs,75
The Linux Kernel Archives,2019,2019-03,fs,37
Samsung Electronics,2009,2009-01,drivers,2
Huawei Technologies,2022,2022-11,Documentation,1
Red Hat,2008,2008-06,drivers,234
The Linux Kernel Archives,2009,2009-11,arch,58
Red Hat,2019,2019-10,net,76
Huawei Technologies,2018,2018-04,include,7
